"""Ben je verliefd?"" Helen vraagt het met een glinstering in haar ogen. Ik weet dat ze dat echt fantastisch zou vinden: ik een vaste relatie … ""Nee meid, hou alsjeblieft op! Ik heb een avond en een nach",1
"t met de goede man doorgebracht. Hij is geweldig, onwijs knap en hij heeft een heerlijk lijf, maar het is wederom geen relatiemateriaal hoor."" Ik had zelf ook even gedacht dat dit wel eens mr. Right k",1
"on zijn, na dat eerste uur in het restaurant. Maar toen kwamen er alweer wat dingetjes aan de oppervlakte drijven waar ik op z'n zachtst gezegd nerveus van werd. Zo vertelde Brian onder meer dat hij z",1
"ijn moeder iedere week drie tot vier keer bezoekt. Daar krijg ik enorm de kriebels van. Ik zie mezelf al meerdere keren per week bij mijn schoonmoeder op bezoek gaan zeg, hou op. Ze is vast heel aardi",1
"g, maar ik zie mijn eigen moeder nauwelijks. En hij vertelde over zijn schoenentic. Hij had inderdaad een paar waanzinnig mooie schoenen aan, maar ik vind dat gewoon niet mannelijk, een vent die duurd",1
"ere stappers aan zijn voeten heeft dan ik. Neemt allemaal niet weg dat hij verder wel heel veel pluspunten had. Hij was redelijk 'to the point'. ""Ik heb je tijdens het stappen laten lopen, mooie vrouw",1
", maar vanavond wil ik dat je met mij meegaat naar huis"", had hij na twee wijntjes gezegd. Heerlijk, die directheid. Voor de vorm heb ik nog wat tegengesputterd, maar uiteraard ben ik met hem meegegaa",1
"n. En daar bleek ik in handen te zijn gevallen van een fantastische minnaar. Hij focuste zich volledig op mij, ik hoefde alleen maar te genieten. Wat een feest. Nu de mist rondom de nacht een beetje i",1
"s opgetrokken, vind ik het wel apart dat hij zichzelf een beetje weg leek te cijferen. Ach, het is toch geen blijvertje. Ik moet er maar niet te lang bij stil staan. ""Wil jij nog een koffie schat, ik ",1
"kan nog wel een latte gebruiken"", onderbreekt Helen mijn gedachten.""Ja, heerlijk. Een dubbele espresso graag."" ""Dear, filmpje doen vanavond? Hapje eten? Zal ik desnoods je haar verven of invlechten? W",1
"e kunnen ook een taart bakken. Ik kan wel wat afleiding gebruiken."" Ivo heeft zijn bureaustoel naast me geschoven en het valt me nu pas op dat hij er heel moe uitziet. Zijn vraag komt overduidelijk ni",1
"et uit de lucht vallen. ""Ja, is goed. Gaat het wel met je?"" Hij kijkt wat moeilijk om zich heen. ""Nee, ik zit niet heel optimaal in mijn vel vandaag. Hoor je vanavond wel. De muren hebben oren hier."" ",1
"Hij wenkt met zijn ogen naar een collega die even verderop betrapt wegkijkt. Ondanks het feit dat Ivo blijkbaar weinig vrolijks te vertellen heeft, kijk ik ernaar uit dat we elkaar vanavond zien. We z",1
"oeken elkaar steeds vaker op. Ivo schopt z'n schoenen uit en krult zich op op mijn bank. Het is net alsof hij er hoort, zo naast mijn drieduizend kussens. We hebben vorige week afgesproken dat hij ied",1
"ere dinsdag bij mij komt eten. Het was vorige week overduidelijk dat hem iets van het hart moest. Ik had me er ik weet niet wat voorgesteld, de meest dramatische dingen. Maar de waarheid lag eigenlijk",1
" heel erg voor de hand, zo erg voor de hand, dat ik het niet verwacht had. ""Ik voel me heel vaak zo eenzaam."" Hij zei het en nam direct een enorme slok van zijn wijn, alsof hij de woorden weg wilde sp",1
"oelen. Ik wilde duizend dingen zeggen, maar viel volledig stil. Ivo pakte de draad van het gesprek weer op. ""Niet eenzaam als in zielig eenzaam hoor, maar ik zit best wel vaak alleen. Alleen eten, all",1
"een tv kijken; het is gewoon veel minder leuk."" ""Ik kijk bijvoorbeeld standaard Ik Vertrek met de commentaren van Twitter erbij. Zo heb ik het idee dat er tenminste mensen met mij meekijken."" Dat herk",1
