"""Ben je verliefd?"" Helen vraagt het met een glinstering in haar ogen. Ik weet dat ze dat echt fantastisch zou vinden: ik een vaste relatie... ""Nee meid, hou alsjeblieft op! Ik heb een avond en een nac",1
"ht met de goede man doorgebracht. Hij is geweldig, onwijs knap en hij heeft een heerlijk lijf, maar het is wederom geen relatiemateriaal hoor."" Ik had zelf ook even gedacht dat dit wel eens mr. Right ",1
"kon zijn, na dat eerste uur in het restaurant. Maar toen kwamen er alweer wat dingetjes aan de oppervlakte drijven waar ik op z'n zachtst gezegd nerveus van werd. Zo vertelde Brian onder meer dat hij ",1
"zijn moeder iedere week drie tot vier keer bezoekt. Daar krijg ik enorm de kriebels van. Ik zie mezelf al meerdere keren per week bij mijn schoonmoeder op bezoek gaan zeg, hou op. Ze is vast heel aard",1
"ig, maar ik zie mijn eigen moeder nauwelijks. En hij vertelde over zijn schoenentic. Hij had inderdaad een paar waanzinnig mooie schoenen aan, maar ik vind dat gewoon niet mannelijk, een vent die duur",1
"dere stappers aan zijn voeten heeft dan ik. Neemt allemaal niet weg dat hij verder wel heel veel pluspunten had. Hij was redelijk 'to the point'. ""Ik heb je tijdens het stappen laten lopen, mooie vrou",1
"w, maar vanavond wil ik dat je met mij meegaat naar huis"", had hij na twee wijntjes gezegd. Heerlijk, die directheid. Voor de vorm heb ik nog wat tegengesputterd, maar uiteraard ben ik met hem meegega",1
"an. En daar bleek ik in handen te zijn gevallen van een fantastische minnaar. Hij focuste zich volledig op mij, ik hoefde alleen maar te genieten. Wat een feest. Nu de mist rondom de nacht een beetje ",1
"is opgetrokken, vind ik het wel apart dat hij zichzelf een beetje weg leek te cijferen. Ach, het is toch geen blijvertje. Ik moet er maar niet te lang bij stil staan. ""Wil jij nog een koffie schat, ik",1
" kan nog wel een latte gebruiken"", onderbreekt Helen mijn gedachten.""Ja, heerlijk. Een dubbele espresso graag."" ""Dear, filmpje doen vanavond? Hapje eten? Zal ik desnoods je haar verven of invlechten? ",1
"We kunnen ook een taart bakken. Ik kan wel wat afleiding gebruiken."" Ivo heeft zijn bureaustoel naast me geschoven en het valt me nu pas op dat hij er heel moe uitziet. Zijn vraag komt overduidelijk n",1
"iet uit de lucht vallen. ""Ja, is goed. Gaat het wel met je?"" Hij kijkt wat moeilijk om zich heen. ""Nee, ik zit niet heel optimaal in mijn vel vandaag. Hoor je vanavond wel. De muren hebben oren hier.""",1
" Hij wenkt met zijn ogen naar een collega die even verderop betrapt wegkijkt. Ondanks het feit dat Ivo blijkbaar weinig vrolijks te vertellen heeft, kijk ik ernaar uit dat we elkaar vanavond zien. We ",1
"zoeken elkaar steeds vaker op. Ivo schopt z'n schoenen uit en krult zich op op mijn bank. Het is net alsof hij er hoort, zo naast mijn drieduizend kussens. We hebben vorige week afgesproken dat hij ie",1
"dere dinsdag bij mij komt eten. Het was vorige week overduidelijk dat hem iets van het hart moest. Ik had me er ik weet niet wat voorgesteld, de meest dramatische dingen. Maar de waarheid lag eigenlij",1
"k heel erg voor de hand, zo erg voor de hand, dat ik het niet verwacht had. ""Ik voel me heel vaak zo eenzaam."" Hij zei het en nam direct een enorme slok van zijn wijn, alsof hij de woorden weg wilde s",1
"poelen. Ik wilde duizend dingen zeggen, maar viel volledig stil. Ivo pakte de draad van het gesprek weer op. ""Niet eenzaam als in zielig eenzaam hoor, maar ik zit best wel vaak alleen. Alleen eten, al",1
"leen tv kijken; het is gewoon veel minder leuk."" ""Ik kijk bijvoorbeeld standaard Ik Vertrek met de commentaren van Twitter erbij. Zo heb ik het idee dat er tenminste mensen met mij meekijken."" Dat her",1
"kende ik. Zo kijk ik bijvoorbeeld Heel Holland Bakt mét Twitter. Nog steeds bleef ik stil en Ivo ratelde door. Dat gevoel dat hij beschreef, herkende ik. Ik moet er enerzijds niet aan denken om dag en",1
" nacht een man in mijn huis te hebben, maar ondanks dat ik een druk leven heb en regelmatig een leuke scharrel aan de haak sla, zit ik het gros van de tijd toch echt alleen. En dan pak je Tinder er ma",1
"ar weer bij. Of scroll je je Facebooktijdlijn door - iets waar ik ook niet vrolijk van word. Iedereen lijkt daar namelijk zielsgelukkig, op de enkeling die meent te moeten melden dat hij buikgriep hee",1
"ft na. Ik wilde eindelijk een reactie geven op zijn monoloog, maar toen voelde ik een traan over mijn wang rollen. ""Eef! Meid! Je gaat niet janken hoor, dan ga ik ook!"" De serieuze toon van Ivo wissel",1
"de razendsnel naar zijn hysterische geluid en samen schoten we al huilend in de lach. We hebben uren en uren gesproken. Over ons leven als single. Over alle mannen die in ons leven komen en gaan, waar",1
" we nooit mee tot de echte diepgang komen. Twee flessen wijn later omhelsden we elkaar. ""Ik voel dat wij vrienden voor het leven zijn"", sprak ik vanuit mijn hart. ""Laten we er vanaf nu voor elkaar zij",1
"n. Kom je in elk geval eens in de week bij mij eten? Blijf je slapen desnoods, ik heb nog een logeerkamer, die wordt dan van jou."" Ik voelde Ivo oprecht geëmotioneerd raken. ""Ik ken je nog niet zo lan",1
"g Eef, maar ik hou van je, echt. Ik neem je aanbod graag aan. Wat gaan wij het leuk hebben samen."" Ik krijg een Facebook vriendenverzoek van een man die me heel vaag bekend voorkomt. Frank Steenis. Ik",1
" herhaal de naam een paar keer zachtjes en dan weet ik het weer. Frank! Frankie! Daar heb ik mee in de brugklas gezeten. We waren allemaal verliefd op hem, totdat hij van de ene op de andere dag op my",1
sterieuze wijze van school verdween... Een vriendenverzoek van Frank Steenis. Ik denk dat ik al 30 jaar niet meer aan die jongen gedacht heb. Ik heb het verzoek vanmorgen pas geaccepteerd. Nooit te ha,1
"ppig zijn is mijn credo, hoewel ik bijna uit elkaar klapte van nieuwsgierigheid afgelopen weekend. Helen zat een klas boven mij, en wist zich niets meer van Frank, of Frankie zoals wij hem noemden, te",1
" herinneren: ""Schat, brugpiepers, daar kijk je toch niet naar als je AL in de tweede zit?"" Ik heb de fotoboeken van toen er bij gepakt en kwam hem op een incidentele foto tegen. Je moet het natuurlijk",1
" allemaal in de tijdsgeest zien, maar het is niet te missen dat het een knappe jongen was. Hij had halflang, krullend haar (dat kon toen gewoon) en brutale kop met felle ogen. Hij was ook heel brutaal",1
", maar wel op een leuke manier. Hij durfde gewoon heel veel. En hij was grappig, een allemansvriend. De meeste meiden hadden een flinke crush op hem en ik deed daar niet voor onder. Maar ja, ik kwam n",1
